formula,mpid,formation_enthalpy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Al0.16Ni0.74Ti0.1,,-0.3341,13.0,28.0,15.0,24.999999999999996,4.440000000000002,28.0,43.0,73.0,30.0,61.12,3.8015999999999983,61.0,26.9815386,58.6934,31.711861399999997,52.536862176,9.11167597952,58.6934,933.47,1941.0,1007.53,1622.1752000000001,220.3856639999999,1728.0,4.0,13.0,9.0,9.88,1.1759999999999993,10.0,3.0,4.0,1.0,3.84,0.2688000000000001,4.0,121.0,160.0,39.0,127.12,6.576000000000004,124.0,1.54,1.91,0.3699999999999999,1.8250000000000002,0.12579999999999983,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.16,0.26880000000000004,0.0,0.0,8.0,8.0,6.12,2.7824,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.280000000000001,2.5455999999999994,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8,1.344,0.0,0.0,8.0,8.0,2.2800000000000002,1.1440000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.08,1.5984,2.0,10.32,16.69,6.370000000000001,11.9426,2.4014480000000002,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.44059433133333337,0.2291045456266667,0.5953947,194.0,225.0,31.0,221.9,5.579999999999996,225.0
Al0.11Ni0.74Ti0.15,,-0.4102,13.0,28.0,15.0,25.45,3.774,28.0,43.0,73.0,30.0,59.620000000000005,4.985999999999997,61.0,26.9815386,58.6934,31.711861399999997,53.581135246,7.566151835919997,58.6934,933.47,1941.0,1007.53,1672.5517,162.59797400000002,1728.0,4.0,13.0,9.0,9.43,1.629,10.0,3.0,4.0,1.0,3.89,0.1957999999999999,4.0,121.0,160.0,39.0,129.07,9.278999999999996,124.0,1.54,1.91,0.3699999999999999,1.8215,0.13097999999999999,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.11,0.19580000000000003,0.0,0.0,8.0,8.0,6.22,2.6344000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.33,2.4716,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.55,0.9790000000000001,0.0,0.0,8.0,8.0,2.6799999999999997,1.5959999999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.2300000000000004,1.8204000000000002,2.0,10.32,16.69,6.370000000000001,11.953100000000001,2.4169880000000004,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.44059545800000005,0.22910287816000002,0.5953947,194.0,225.0,31.0,220.35,7.905000000000004,225.0
TiAl2Ni,,-0.5,13.0,28.0,15.0,19.0,6.0,13.0,43.0,73.0,30.0,62.5,10.5,73.0,26.9815386,58.6934,31.711861399999997,40.1308693,13.149330699999998,26.9815386,933.47,1941.0,1007.53,1383.9850000000001,450.515,933.47,4.0,13.0,9.0,10.0,3.0,13.0,3.0,4.0,1.0,3.5,0.5,3.0,121.0,160.0,39.0,131.5,14.25,121.0,1.54,1.91,0.3699999999999999,1.6675,0.12124999999999991,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,8.0,8.0,2.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,8.0,8.0,2.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,1.5,5.0,10.32,16.69,6.370000000000001,14.992500000000001,2.3362499999999997,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.14885430833333335,0.22327019583333335,0.0,194.0,225.0,31.0,217.25,11.625,225.0
Al0.05Ni0.75Ti0.2,,-0.3616,13.0,28.0,15.0,26.049999999999997,2.9250000000000016,28.0,43.0,73.0,30.0,58.0,6.0,61.0,26.9815386,58.6934,31.711861399999997,54.94252693,5.6263096049999985,58.6934,933.47,1941.0,1007.53,1730.8735000000001,84.05060000000009,1728.0,4.0,13.0,9.0,8.950000000000001,1.9799999999999993,10.0,3.0,4.0,1.0,3.95,0.09499999999999985,4.0,121.0,160.0,39.0,131.05,11.580000000000007,124.0,1.54,1.91,0.3699999999999999,1.821,0.13349999999999995,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,8.0,8.0,6.4,2.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.450000000000001,2.3249999999999993,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.25,0.47500000000000003,0.0,0.0,8.0,8.0,3.1,1.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.35,2.0250000000000004,2.0,10.32,16.69,6.370000000000001,11.902000000000001,2.3730000000000007,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.44655053166666675,0.22326625249999998,0.5953947,194.0,225.0,31.0,218.8,9.919999999999995,225.0
Al5IrNi4,,-0.6227,13.0,77.0,64.0,25.4,12.4,13.0,60.0,73.0,13.0,66.9,6.1,73.0,26.9815386,192.217,165.23546140000002,56.1898293,29.2082907,26.9815386,933.47,2739.0,1805.53,1431.835,498.36499999999995,933.47,9.0,13.0,4.0,11.4,1.6,13.0,3.0,6.0,3.0,3.7,0.7,3.0,121.0,141.0,20.0,124.2,3.360000000000002,121.0,1.61,2.2,0.5900000000000001,1.7890000000000001,0.17899999999999994,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,8.0,8.0,3.9,3.9,0.0,0.0,14.0,14.0,1.4,2.5200000000000005,0.0,3.0,23.0,20.0,7.8,4.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,3.0,3.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.6,1.4,5.0,10.32,16.48,6.16,13.789000000000001,2.7752,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.23815788000000002,0.285789456,0.0,225.0,225.0,0.0,225.0,0.0,225.0
Al5Ir2Ni3,,-0.6825,13.0,77.0,64.0,30.3,18.68,13.0,60.0,73.0,13.0,66.8,6.2,73.0,26.9815386,192.217,165.23546140000002,69.5421893,49.06992428,26.9815386,933.47,2739.0,1805.53,1532.935,599.4649999999999,933.47,9.0,13.0,4.0,11.3,1.7,13.0,3.0,6.0,3.0,3.9,0.9,3.0,121.0,141.0,20.0,125.9,6.040000000000004,121.0,1.61,2.2,0.5900000000000001,1.818,0.20799999999999996,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,8.0,8.0,3.8,3.8,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,23.0,20.0,9.1,6.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,3.0,3.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.7,1.3,5.0,10.32,16.48,6.16,14.178,2.3148,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.17861841000000003,0.250065774,0.0,225.0,225.0,0.0,225.0,0.0,225.0
Al5Ir4Ni,,-0.8476,13.0,77.0,64.0,40.1,29.520000000000003,13.0,60.0,73.0,13.0,66.6,6.4,73.0,26.9815386,192.217,165.23546140000002,96.2469093,76.77607256,26.9815386,933.47,2739.0,1805.53,1735.1349999999998,803.092,933.47,9.0,13.0,4.0,11.1,1.9,13.0,3.0,6.0,3.0,4.3,1.36,3.0,121.0,141.0,20.0,129.3,9.360000000000003,121.0,1.61,2.2,0.5900000000000001,1.8760000000000001,0.266,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,8.0,8.0,3.6,3.6,0.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,3.0,23.0,20.0,11.7,9.040000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,3.0,3.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.9,1.1,5.0,10.32,16.48,6.16,14.956,1.5239999999999998,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,225.0,225.0,0.0,225.0,0.0,225.0
AlIr,mp-1885,-0.8875,13.0,77.0,64.0,45.0,32.0,13.0,60.0,73.0,13.0,66.5,6.5,60.0,26.9815386,192.217,165.23546140000002,109.5992693,82.61773070000001,26.9815386,933.47,2739.0,1805.53,1836.2350000000001,902.765,933.47,9.0,13.0,4.0,11.0,2.0,9.0,3.0,6.0,3.0,4.5,1.5,3.0,121.0,141.0,20.0,131.0,10.0,121.0,1.61,2.2,0.5900000000000001,1.9050000000000002,0.29500000000000004,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,23.0,20.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,14.21,16.48,2.2699999999999996,15.345,1.1349999999999998,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
AlIr,mp-1885,-0.9618,13.0,77.0,64.0,45.0,32.0,13.0,60.0,73.0,13.0,66.5,6.5,60.0,26.9815386,192.217,165.23546140000002,109.5992693,82.61773070000001,26.9815386,933.47,2739.0,1805.53,1836.2350000000001,902.765,933.47,9.0,13.0,4.0,11.0,2.0,9.0,3.0,6.0,3.0,4.5,1.5,3.0,121.0,141.0,20.0,131.0,10.0,121.0,1.61,2.2,0.5900000000000001,1.9050000000000002,0.29500000000000004,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,23.0,20.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,14.21,16.48,2.2699999999999996,15.345,1.1349999999999998,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
Al4IrNi5,,-0.5559,13.0,77.0,64.0,26.9,11.12,28.0,60.0,73.0,13.0,65.7,5.840000000000001,61.0,26.9815386,192.217,165.23546140000002,59.36101544,26.571196912000005,58.6934,933.47,2739.0,1805.53,1511.288,462.2544,1728.0,9.0,13.0,4.0,11.1,1.52,10.0,3.0,6.0,3.0,3.8,0.64,4.0,121.0,141.0,20.0,124.5,3.3,124.0,1.61,2.2,0.5900000000000001,1.8189999999999997,0.1672,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,8.0,8.0,4.7,3.7600000000000002,8.0,0.0,14.0,14.0,1.4,2.52,0.0,3.0,23.0,20.0,8.5,4.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,3.0,3.0,1.3,1.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.3,1.3599999999999999,2.0,10.32,16.48,6.16,13.172999999999998,2.853,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.5953947,225.0,225.0,0.0,225.0,0.0,225.0
Al2IrNi2,,-0.6187,13.0,77.0,64.0,31.8,18.080000000000002,13.0,60.0,73.0,13.0,65.6,5.919999999999999,61.0,26.9815386,192.217,165.23546140000002,72.71337544000001,47.80144982400001,26.9815386,933.47,2739.0,1805.53,1612.3880000000001,543.1344,933.47,9.0,13.0,4.0,11.0,1.6,10.0,3.0,6.0,3.0,4.0,0.8,3.0,121.0,141.0,20.0,126.2,5.920000000000002,121.0,1.61,2.2,0.5900000000000001,1.848,0.19039999999999996,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,8.0,8.0,4.6,3.6799999999999997,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,23.0,20.0,9.8,5.4399999999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,3.0,3.0,1.4,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4,1.28,2.0,10.32,16.48,6.16,13.562000000000001,2.5936,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.23815788000000002,0.285789456,0.0,225.0,225.0,0.0,225.0,0.0,225.0
Al4Ir3Ni3,,-0.6869,13.0,77.0,64.0,36.7,24.18,13.0,60.0,73.0,13.0,65.5,6.0,73.0,26.9815386,192.217,165.23546140000002,86.06573544,63.690758736,26.9815386,933.47,2739.0,1805.53,1713.488,624.0144,933.47,9.0,13.0,4.0,10.9,1.6800000000000002,13.0,3.0,6.0,3.0,4.2,1.08,3.0,121.0,141.0,20.0,127.9,7.860000000000002,121.0,1.61,2.2,0.5900000000000001,1.877,0.21359999999999996,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.4800000000000001,1.0,0.0,8.0,8.0,4.5,3.6,0.0,0.0,14.0,14.0,4.2,5.880000000000001,0.0,3.0,23.0,20.0,11.1,7.139999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,5.0,0.0,3.0,3.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.2,5.0,10.32,16.48,6.16,13.951000000000002,2.1785999999999994,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.17861841000000003,0.250065774,0.0,225.0,225.0,0.0,225.0,0.0,225.0
Al2Ir2Ni,,-0.7747,13.0,77.0,64.0,41.6,28.32,13.0,60.0,73.0,13.0,65.4,6.080000000000001,60.0,26.9815386,192.217,165.23546140000002,99.41809544,74.239123648,26.9815386,933.47,2739.0,1805.53,1814.5880000000002,739.5296000000001,933.47,9.0,13.0,4.0,10.8,1.7600000000000002,9.0,3.0,6.0,3.0,4.4,1.28,3.0,121.0,141.0,20.0,129.6,9.12,121.0,1.61,2.2,0.5900000000000001,1.9060000000000001,0.23679999999999998,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,8.0,8.0,4.4,3.5200000000000005,0.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,3.0,23.0,20.0,12.4,8.48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,3.0,3.0,1.6,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.6,1.1199999999999999,3.0,10.32,16.48,6.16,14.34,1.7119999999999997,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,225.0,225.0,0.0,225.0,0.0,225.0
ScAu,mp-11256,-0.7887,21.0,79.0,58.0,50.0,29.0,21.0,11.0,66.0,55.0,38.5,27.5,11.0,44.955912,196.966569,152.01065699999998,120.9612405,76.00532849999999,44.955912,1337.33,1814.0,476.6700000000001,1575.665,238.33500000000004,1337.33,3.0,11.0,8.0,7.0,4.0,3.0,4.0,6.0,2.0,5.0,1.0,4.0,136.0,170.0,34.0,153.0,17.0,136.0,1.36,2.54,1.18,1.9500000000000002,0.59,1.36,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,25.0,22.0,14.0,11.0,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.0,4.0,1.0,16.7,22.235,5.535,19.4675,2.7675,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,194.0,225.0,31.0,209.5,15.5,194.0
YAu,mp-11261,-0.8157,39.0,79.0,40.0,59.0,20.0,39.0,12.0,66.0,54.0,39.0,27.0,12.0,88.90585,196.966569,108.06071899999999,142.9362095,54.030359499999996,88.90585,1337.33,1799.0,461.6700000000001,1568.165,230.83500000000004,1337.33,3.0,11.0,8.0,7.0,4.0,3.0,5.0,6.0,1.0,5.5,0.5,5.0,136.0,190.0,54.0,163.0,27.0,136.0,1.22,2.54,1.32,1.88,0.66,1.22,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,25.0,22.0,14.0,11.0,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.0,4.0,1.0,16.7,32.365,15.665000000000003,24.5325,7.832500000000001,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
LaAu,,-0.7245,57.0,79.0,22.0,68.0,11.0,57.0,13.0,66.0,53.0,39.5,26.5,13.0,138.90547,196.966569,58.061098999999984,167.9360195,29.030549499999992,138.90547,1193.0,1337.33,144.32999999999993,1265.165,72.16499999999996,1193.0,3.0,11.0,8.0,7.0,4.0,3.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,207.0,71.0,171.5,35.5,136.0,1.1,2.54,1.44,1.82,0.72,1.1,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,25.0,22.0,14.0,11.0,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,5.0,4.0,1.0,16.7,36.8975,20.1975,26.79875,10.09875,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
Au51Ce14,,-0.513,58.0,79.0,21.0,74.47692307692307,7.097751479289943,79.0,15.0,66.0,51.0,55.01538461538462,17.23739644970414,66.0,140.116,196.966569,56.85056899999998,184.72183106153844,19.214819534201187,196.966569,1071.0,1337.33,266.3299999999999,1279.9666153846154,90.01638816568044,1337.33,3.0,11.0,8.0,9.276923076923078,2.7039053254437864,11.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,204.0,68.0,150.64615384615385,22.983195266272194,136.0,1.12,2.54,1.42,2.234153846153846,0.47994319526627216,2.54,1.0,2.0,1.0,1.2153846153846153,0.3379881656804733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,8.061538461538461,3.0418934911242603,10.0,1.0,14.0,13.0,11.2,4.393846153846154,14.0,4.0,25.0,21.0,20.476923076923075,7.097751479289942,25.0,0.0,1.0,1.0,0.7846153846153846,0.33798816568047335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.9384615384615385,3.0418934911242603,0.0,0.0,13.0,13.0,2.8,4.3938461538461535,0.0,1.0,22.0,21.0,5.523076923076923,7.097751479289941,1.0,16.7,37.24,20.540000000000003,21.124,6.942276923076924,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.3230769230769,10.477633136094681,225.0
Au2Ce,,-0.5959,58.0,79.0,21.0,72.0,9.333333333333334,79.0,15.0,66.0,51.0,49.0,22.666666666666668,66.0,140.116,196.966569,56.85056899999998,178.01637933333333,25.266919555555546,196.966569,1071.0,1337.33,266.3299999999999,1248.5533333333333,118.36888888888886,1337.33,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,204.0,68.0,158.66666666666666,30.222222222222218,136.0,1.12,2.54,1.42,2.066666666666667,0.6311111111111111,2.54,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,1.0,14.0,13.0,9.666666666666666,5.777777777777779,14.0,4.0,25.0,21.0,18.0,9.333333333333334,25.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,13.0,13.0,4.333333333333333,5.777777777777779,0.0,1.0,22.0,21.0,8.0,9.333333333333334,1.0,16.7,37.24,20.540000000000003,23.546666666666667,9.12888888888889,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0
CeAu,,-0.6509,58.0,79.0,21.0,68.5,10.5,58.0,15.0,66.0,51.0,40.5,25.5,15.0,140.116,196.966569,56.85056899999998,168.54128450000002,28.42528449999999,140.116,1071.0,1337.33,266.3299999999999,1204.165,133.16499999999996,1071.0,3.0,11.0,8.0,7.0,4.0,3.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,204.0,68.0,170.0,34.0,136.0,1.12,2.54,1.42,1.83,0.71,1.12,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,1.0,14.0,13.0,7.5,6.5,1.0,4.0,25.0,21.0,14.5,10.5,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,13.0,13.0,6.5,6.5,0.0,1.0,22.0,21.0,11.5,10.5,1.0,16.7,37.24,20.540000000000003,26.97,10.270000000000001,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
